,brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
599,Kia, Տեղադրված է՝  17.10.2018, ID: 1848790,Optima ,8 500 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,KIA OPTIMA LX 2013 ՍԱԿԱՐԿԵԼԻ,Բենզին,,,83000 մղոն,Ավտոմատ,
600,Kia, Տեղադրված է՝  17.10.2018, ID: 1848783,Optima ,8 500 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,KIA OPTIMA LX 2013 ՍԱԿԱՐԿԵԼԻ,Բենզին,,,83000 մղոն,Ավտոմատ,
601,Kia, Տեղադրված է՝  17.10.2018, ID: 1848768,Optima ,8 500 $,2013,,Սպիտակ,,Սեդան,,Ձախ,,KIA OPTIMA LX 2013 ՍԱԿԱՐԿԵԼԻ,Բենզին,,,83000 մղոն,Ավտոմատ,
602,Lexus, Տեղադրված է՝  17.10.2018, ID: 1848722,IS 250 ,11 200 $,2009,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,95000 կմ,Ավտոմատ,
603,Mazda, Տեղադրված է՝  17.10.2018, ID: 1848671,CX9 ,15 500 $,2011,"17""",Այլ գույն,5,Ունիվերսալ,273,Ձախ,6,37,Բենզին,3.7,Սև,192000 կմ,Կիսաավտոմատ,Առջևի
604,Mazda, Տեղադրված է՝  17.10.2018, ID: 1848670,CX9 ,15 500 $,2011,"17""",Այլ գույն,5,Ունիվերսալ,273,Ձախ,6,37,Բենզին,3.7,Սև,192000 կմ,Կիսաավտոմատ,Առջևի
605,Opel, Տեղադրված է՝  17.10.2018, ID: 1848661,Astra ,2 600 $,2001,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,g,Բենզին,,,175000 կմ,Մեխանիկական,
606,Lexus, Տեղադրված է՝  17.10.2018, ID: 1848652,GX 460 ,57 000 $,2017,"18""",Սև,5,Ունիվերսալ,296,Ձախ,8,,Բենզին,4.6,,19500 կմ,Ավտոմատ,Լիաքարշակ
607,Opel, Տեղադրված է՝  17.10.2018, ID: 1848632,Combo ,4 800 $,2006,,Արծաթագույն,4,Ունիվերսալ,,Ձախ,,"benzin+gaz,ՇՏԱՊ,Նոր է բերված",Գազ,1.6,,125000 կմ,Մեխանիկական,
608,Kia, Տեղադրված է՝  17.10.2018, ID: 1848534,Forte ,5 950 $,2010,,Սպիտակ,,Սեդան,,Ձախ,,2.0,Բենզին,,,140000 կմ,Ավտոմատ,
609,Opel, Տեղադրված է՝  17.10.2018, ID: 1848524,Astra ,3 400 $,2003,,Այլ գույն,,Հետչբեք,,Ձախ,,,Գազ,,,178000 կմ,Ավտոմատ,
610,Lexus, Տեղադրված է՝  17.10.2018, ID: 1848495,GX 470 ,15 800 $,2005,"17""",Սպիտակ,4,Ամենագնաց,270,Ձախ,8,,Գազ,4.7,Բեժ,155500 մղոն,Ավտոմատ,
611,Lexus, Տեղադրված է՝  17.10.2018, ID: 1848493,RX 300 ,6 500 $,2001,,Արծաթագույն,,Ամենագնաց,,Ձախ,,silver sport,Բենզին,,,178012 մղոն,Ավտոմատ,
612,Kia, Տեղադրված է՝  17.10.2018, ID: 1848431,Optima ,10 000 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,"2.4 Ex ,gdi Restayling",Բենզին,,,84780 մղոն,Ավտոմատ,
613,Mazda, Տեղադրված է՝  17.10.2018, ID: 1848426,6 ,8 800 $,2012,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,124 կմ,Ավտոմատ,
614,Land Rover, Տեղադրված է՝  17.10.2018, ID: 1848414,Range Rover Sport ,22 000 $,2011,"20""",Սև,4,Ամենագնաց,510,Ձախ,8,Autobiograph. 5.0LITR,Բենզին,5.0,Սև,132000 կմ,Ավտոմատ,Լիաքարշակ
615,Kia, Տեղադրված է՝  17.10.2018, ID: 1848412,Forte ,6 800 $,2013,,Սպիտակ,,Սեդան,,Ձախ,,2012թ. Մեքենան չի շահագորցվում Հ,Բենզին,,,124000 կմ,Ավտոմատ,
616,Opel, Տեղադրված է՝  17.10.2018, ID: 1848389,Astra ,4 500 $,2004,,Սև,,Հետչբեք,,Աջ,,CD,Գազ,,,48000 կմ,Ավտոմատ,
617,Lexus, Տեղադրված է՝  17.10.2018, ID: 1848375,GX 460 ,29 000 $,2011,"18""",Սև,4,Ամենագնաց,296,Ձախ,6,CLEAN CARFAX FLORIDA 07/2010 TIV,Բենզին,4.6,Մոխրագույն,140000 կմ,Ավտոմատ,Լիաքարշակ
618,Opel, Տեղադրված է՝  17.10.2018, ID: 1848354,Zafira ,4 900 $,2003,"17""",Կապույտ,5,Ունիվերսալ,127,Ձախ,,,Բենզին,1.8,Սև,134000 կմ,Մեխանիկական,
619,Kia, Տեղադրված է՝  17.10.2018, ID: 1848338,Sorento ,11 800 $,2011,,Սպիտակ,,Ամենագնաց,,Ձախ,,SX SPORT PAKET 4X4,Բենզին,,,111000 մղոն,Ավտոմատ,
620,Lexus, Տեղադրված է՝  17.10.2018, ID: 1848329,IS 250 ,10 500 $,2007,,Արծաթագույն,,Սեդան,,Ձախ,,F-Sport,Բենզին,,,118000 մղոն,Ավտոմատ,
621,Lexus, Տեղադրված է՝  16.10.2018, ID: 1848308,GX 470 ,12 000 $,2003,,Սպիտակ,,Ամենագնաց,,Ձախ,,4.7,Գազ,,,200000 կմ,Ավտոմատ,
622,Opel, Տեղադրված է՝  16.10.2018, ID: 1848298,Astra ,3 200 $,2003,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,224968 կմ,Մեխանիկական,
623,Land Rover, Տեղադրված է՝  16.10.2018, ID: 1848263,Range Rover Sport ,47 000 $,2013,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,62000 կմ,Ավտոմատ,
624,Mitsubishi, Տեղադրված է՝  16.10.2018, ID: 1848231,Grandis ,3 500 $,2003,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,300000 կմ,Ավտոմատ,
625,Mitsubishi, Տեղադրված է՝  16.10.2018, ID: 1848127,Grandis ,5 800 $,2005,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,spordgir,Գազ,,,140000 կմ,Ավտոմատ,
626,Lexus, Տեղադրված է՝  16.10.2018, ID: 1848125,ES 350 ,15 500 $,2009,"17""",Մոխրագույն,4,Սեդան,,Ձախ,6,Full option,Բենզին,3.5,Սև,128000 մղոն,Ավտոմատ,Առջևի
627,Opel, Տեղադրված է՝  16.10.2018, ID: 1848119,Zafira ,3 600 $,2001,,Այլ գույն,,Սեդան,,Ձախ,,,Բենզին,,,175000 կմ,Մեխանիկական,
628,Land Rover, Տեղադրված է՝  16.10.2018, ID: 1848107,Range Rover ,16 000 $,2007,"20""",Արծաթագույն,4,Ամենագնաց,,Ձախ,8,4.2 SUPERCHARGED,Բենզին,4.2,Սև,108000 մղոն,Ավտոմատ,Լիաքարշակ
629,Kia, Տեղադրված է՝  16.10.2018, ID: 1848084,Sorento ,7 400 $,2011,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,120000 կմ,Ավտոմատ,
630,Land Rover, Տեղադրված է՝  16.10.2018, ID: 1848035,Range Rover Sport ,49 999 $,2013,"22""",Սպիտակ,5,Ամենագնաց,,Ձախ,,,Բենզին,,Այլ գույն,73000 կմ,Ավտոմատ,Լիաքարշակ
631,Mazda, Տեղադրված է՝  16.10.2018, ID: 1848009,3 ,12 000 $,2014,,Սև,,Սեդան,184,Ձախ,,Grand tourning,Բենզին,2.5,,80000 կմ,Ավտոմատ,Առջևի
632,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847934,RX 330 ,8 500 $,2003,,Ոսկեգույն,,Հետչբեք,,Ձախ,,,Բենզին,,,110000 մղոն,Ավտոմատ,
633,Land Rover, Տեղադրված է՝  16.10.2018, ID: 1847915,Range Rover Evoque ,49 500 $,2017,"18""",Սպիտակ,5,Ամենագնաց,,Ձախ,4,2.0,Բենզին,2.0,Սև,7700 կմ,Ավտոմատ,Լիաքարշակ
634,Opel, Տեղադրված է՝  16.10.2018, ID: 1847912,Vectra B ,3 500 $,2001,"15""",Արծաթագույն,5,Ունիվերսալ,125,Ձախ,4,ՆՈՐ ԲԵՐՎԱԾ 1.3 gaz,Գազ,1.8,Սև,75302 կմ,Մեխանիկական,Առջևի
635,Opel, Տեղադրված է՝  16.10.2018, ID: 1847905,Astra ,3 150 $,2001,,Կապույտ,,Ունիվերսալ,,Ձախ,,"G 1,6",Գազ,,,158000 կմ,Մեխանիկական,
636,Opel, Տեղադրված է՝  16.10.2018, ID: 1847904,Astra ,3 150 $,2001,,Կապույտ,,Ունիվերսալ,,Ձախ,,"G 1,6",Գազ,,,158000 կմ,Մեխանիկական,
637,Opel, Տեղադրված է՝  16.10.2018, ID: 1847896,Zafira ,3 050 $,2001,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,156000 կմ,Մեխանիկական,
638,Opel, Տեղադրված է՝  16.10.2018, ID: 1847886,Zafira ,4 200 $,2003,"15""",Սև,5,Ունիվերսալ,97,Ձախ,4,CNG gorcaranayin METAN gazov,Գազ,1.6,Սև,114000 կմ,Մեխանիկական,Առջևի
639,Opel, Տեղադրված է՝  16.10.2018, ID: 1847885,Zafira ,4 200 $,2003,"15""",Սև,5,Ունիվերսալ,97,Ձախ,4,CNG gorcaranayin METAN gazov,Գազ,1.6,Սև,114000 կմ,Մեխանիկական,Առջևի
640,Kia, Տեղադրված է՝  16.10.2018, ID: 1847879,Rio ,7 500 $,2013,"15""",Սպիտակ,4,Սեդան,138,Ձախ,4,Rio EX 1.6,Բենզին,1.6,Սև,61500 մղոն,Ավտոմատ,
641,Land Rover, Տեղադրված է՝  16.10.2018, ID: 1847862,Freelander ,3 800 $,2002,,Սև,5,Ամենագնաց,177,Ձախ,6,L314,Գազ,2.5,Մոխրագույն,114433 մղոն,Ավտոմատ,Լիաքարշակ
642,Kia, Տեղադրված է՝  16.10.2018, ID: 1847842,Optima ,7 800 $,2012,,Արծաթագույն,,Սեդան,,Ձախ,,2.4,Բենզին,,,66500 կմ,Ավտոմատ,
643,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847835,RX 350 ,11 300 $,2007,,Արծաթագույն,4,Ամենագնաց,,Ձախ,6,"2007-2008թ.4x4,Նոր բերված Ամերիկ",Բենզին,3.5,,94000 մղոն,Ավտոմատ,Լիաքարշակ
644,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847828,RX 350 ,11 200 $,2007,,Արծաթագույն,4,Ամենագնաց,,Ձախ,6,"ՇՏԱՊ,4x4,Նոր է բերված Ամերիկա",Բենզին,3.5,,107000 մղոն,Ավտոմատ,Լիաքարշակ
645,Kia, Տեղադրված է՝  16.10.2018, ID: 1847822,Optima ,8 800 $,2011,"17""",Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,2.4,Բեժ,105000 կմ,Ավտոմատ,Առջևի
646,Niva, Տեղադրված է՝  16.10.2018, ID: 1847712,2121 ,4 300 $,2008,"15""",Սպիտակ,3,Ամենագնաց,80,Ձախ,,,Գազ,1.7,Մոխրագույն,106000 կմ,Մեխանիկական,Լիաքարշակ
647,Opel, Տեղադրված է՝  16.10.2018, ID: 1847711,Zafira ,3 500 $,2000,,Սև,,Սեդան,,Ձախ,,,Գազ,,,170000 կմ,Ավտոմատ,
648,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847632,GX 470 ,15 800 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,4*4,Բենզին,,,100 մղոն,Ավտոմատ,
649,Opel, Տեղադրված է՝  16.10.2018, ID: 1847621,Zafira ,3 600 $,2000,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,160000 կմ,Մեխանիկական,
650,Niva, Տեղադրված է՝  16.10.2018, ID: 1847620,2121 ,3 800 $,2008,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,111650 կմ,Մեխանիկական,
651,Mazda, Տեղադրված է՝  16.10.2018, ID: 1847556,3 ,4 900 $,2010,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,53114 մղոն,Ավտոմատ,
652,Kia, Տեղադրված է՝  16.10.2018, ID: 1847483,Optima ,6 700 $,2011,,Սև,4,Սեդան,200,Ձախ,,GDI,Բենզին,2.4,Բեժ,120000 մղոն,Ավտոմատ,
653,Niva, Տեղադրված է՝  16.10.2018, ID: 1847472,2121 ,4 500 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,"ՀԵՂՈՒԿ ԳԱԶ,4x4,գերազանց անթերի",Գազ,1.7,,114000 կմ,Մեխանիկական,Լիաքարշակ
654,Opel, Տեղադրված է՝  16.10.2018, ID: 1847467,Astra ,3 500 $,2000,,Արծաթագույն,4,Սեդան,125,Ձախ,,G Universal,Գազ,1.8,Սև,196000 կմ,Մեխանիկական,Առջևի
655,Opel, Տեղադրված է՝  16.10.2018, ID: 1847432,Zafira ,3 300 $,2000,,Արծաթագույն,,Հետչբեք,,Ձախ,,18,Գազ,,,233000 կմ,Ավտոմատ,
656,Opel, Տեղադրված է՝  16.10.2018, ID: 1847364,Astra ,3 600 $,2003,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,235000 կմ,Մեխանիկական,
657,Kia, Տեղադրված է՝  16.10.2018, ID: 1847262,Optima ,7 500 $,2011,,Շագանակագույն,,Սեդան,,Ձախ,,24,Բենզին,,,91700 մղոն,Ավտոմատ,
658,Kia, Տեղադրված է՝  16.10.2018, ID: 1847205,Optima ,8 500 $,2011,,Սև,,Սեդան,,Ձախ,,EX GDI 2.4,Բենզին,,,130000 կմ,Ավտոմատ,
659,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847182,GX 460 ,56 000 $,2017,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,5200 մղոն,Ավտոմատ,
660,Kia, Տեղադրված է՝  16.10.2018, ID: 1847157,Forte Coupe ,6 700 $,2011,,Սպիտակ,,Կուպե,,Ձախ,,ex,Բենզին,,,124000 մղոն,Ավտոմատ,
661,Opel, Տեղադրված է՝  16.10.2018, ID: 1847124,Astra ,3 250 $,2002,"16""",Արծաթագույն,5,Ունիվերսալ,84,Ձախ,4,,Բենզին,1.6,Սև,190000 կմ,Մեխանիկական,Առջևի
662,Opel, Տեղադրված է՝  16.10.2018, ID: 1847104,Vectra B ,3 000 $,2000,,Սև,,Հետչբեք,,Ձախ,,1.6SXI,Գազ,,,283000 կմ,Մեխանիկական,
663,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847101,GX 470 ,13 200 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,120000 մղոն,Ավտոմատ,
664,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847099,GX 470 ,13 200 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,120000 մղոն,Ավտոմատ,
665,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847100,GX 470 ,13 200 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,120000 մղոն,Ավտոմատ,
666,Opel, Տեղադրված է՝  16.10.2018, ID: 1847065,Zafira ,5 500 $,2007,"16""",Մոխրագույն,,Սեդան,97,Ձախ,,,Գազ,1.6,Սև,240000 կմ,Մեխանիկական,Առջևի
667,Lexus, Տեղադրված է՝  16.10.2018, ID: 1847011,GX 460 ,37 000 $,2011,"18""",Սպիտակ,5,Ամենագնաց,296,Ձախ,8,Premium +,Բենզին,4.6,Սև,110000 կմ,Ավտոմատ,Լիաքարշակ
668,Lexus, Տեղադրված է՝  16.10.2018, ID: 1846985,RX 350 F Sport ,22 900 $,2013,"18""",Սև,5,Ամենագնաց,270,Ձախ,6,Restyling F Sport,Բենզին,3.5,Սև,37000 մղոն,Ավտոմատ,Լիաքարշակ
669,Kia, Տեղադրված է՝  16.10.2018, ID: 1846984,Forte ,7 900 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,1.8 DOHC,Բենզին,,,52000 մղոն,Ավտոմատ,
670,Mitsubishi, Տեղադրված է՝  16.10.2018, ID: 1846959,ASX ,10 900 $,2012,,Սև,,Ամենագնաց,,Ձախ,,2.0 Sport Doch,Բենզին,,,91500 մղոն,Ավտոմատ,
671,Kia, Տեղադրված է՝  16.10.2018, ID: 1846871,Forte ,6 500 $,2012,,Սև,,Կուպե,,Ձախ,,Coupe,Բենզին,,,135000 կմ,Ավտոմատ,
672,Opel, Տեղադրված է՝  16.10.2018, ID: 1846831,Astra ,3 100 $,2001,,Կապույտ,,Ունիվերսալ,,Ձախ,,1.6 prastoy mator,Բենզին,,,104000 կմ,Մեխանիկական,
673,Mitsubishi, Տեղադրված է՝  16.10.2018, ID: 1846821,Outlander ,8 900 $,2012,"16""",Սպիտակ,5,Հետչբեք,147,Ձախ,4,Sport 2L,Բենզին,2.0,Սև,80800 մղոն,Ավտոմատ,Առջևի
674,Kia, Տեղադրված է՝  15.10.2018, ID: 1846813,Optima ,7 000 $,2011,,Սև,,Սեդան,200,Ձախ,4,,Բենզին,2.4,,93000 մղոն,Ավտոմատ,
675,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846794,LX 470 ,13 500 $,2003,,Սև,,Ամենագնաց,,Ձախ,,4.7,Գազ,,,12 կմ,Ավտոմատ,
676,Kia, Տեղադրված է՝  15.10.2018, ID: 1846775,Sorento ,9 500 $,2010,,Սև,,Ամենագնաց,,Ձախ,,2.4 benzin,Բենզին,,,117000 մղոն,Ավտոմատ,
677,Kia, Տեղադրված է՝  15.10.2018, ID: 1846770,Sorento ,11 500 $,2011,,Սպիտակ,,Ամենագնաց,,Ձախ,,3.5 benzin,Բենզին,,,95000 մղոն,Ավտոմատ,
678,Land Rover, Տեղադրված է՝  15.10.2018, ID: 1846750,Range Rover ,11 500 $,2005,"20""",Կապույտ,5,Ամենագնաց,286,Ձախ,8,,Բենզին,4.4,Բեժ,150000 կմ,Ավտոմատ,Լիաքարշակ
679,Opel, Տեղադրված է՝  15.10.2018, ID: 1846737,Astra ,4 900 $,2008,,Սպիտակ,,Հետչբեք,,Ձախ,,XE,Գազ,,,103000 կմ,Մեխանիկական,
680,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846704,RX 300 ,6 600 $,2002,"16""",Սպիտակ,4,Ամենագնաց,,Ձախ,6,,Գազ,3.0,Բեժ,133000 մղոն,Ավտոմատ,Լիաքարշակ
681,Opel, Տեղադրված է՝  15.10.2018, ID: 1846689,Astra ,3 500 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,22,Բենզին,,,250000 կմ,Մեխանիկական,
682,Opel, Տեղադրված է՝  15.10.2018, ID: 1846688,Astra ,3 500 $,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,22,Բենզին,,,250000 կմ,Մեխանիկական,
683,Opel, Տեղադրված է՝  15.10.2018, ID: 1846678,Zafira ,4 300 $,2004,"16""",Մոխրագույն,4,Ունիվերսալ,147,Ձախ,4,,Բենզին,2.2,Սև,148000 կմ,Մեխանիկական,Առջևի
684,Mitsubishi, Տեղադրված է՝  15.10.2018, ID: 1846671,Airtrek ,4 100 $,2001,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,165000 կմ,Ավտոմատ,
685,Mazda, Տեղադրված է՝  15.10.2018, ID: 1846664,3 ,6 900 $,2010,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,2.0,Սև,87000 մղոն,Ավտոմատ,
686,Kia, Տեղադրված է՝  15.10.2018, ID: 1846661,Forte ,5 600 $,2012,"16""",Երկնագույն,4,Սեդան,150,Ձախ,4,Amerikanaka,Բենզին,2.0,Բեժ,69000 մղոն,Մեխանիկական,Առջևի
687,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846624,LX 570 ,38 000 $,2011,,Սև,5,Ամենագնաց,,Ձախ,,,Բենզին,,,135000 կմ,Ավտոմատ,Լիաքարշակ
688,Opel, Տեղադրված է՝  15.10.2018, ID: 1846607,Astra ,3 100 $,2001,"15""",Արծաթագույն,5,Հետչբեք,,Ձախ,4,1.6 prastoi,Բենզին,1.6,Սև,190000 կմ,Մեխանիկական,Առջևի
689,Opel, Տեղադրված է՝  15.10.2018, ID: 1846574,Zafira ,4 400 $,2005,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,1.6 zavackoy gazov,Գազ,,,177000 կմ,Մեխանիկական,
690,Opel, Տեղադրված է՝  15.10.2018, ID: 1846553,Corsa ,2 700 $,2003,,Կապույտ,,Հետչբեք,,Ձախ,,1.2 benzin cepov mator,Բենզին,,,145000 կմ,Մեխանիկական,
691,Mazda, Տեղադրված է՝  15.10.2018, ID: 1846547,6 ,11 000 $,2010,,Սև,,Սեդան,170,Ձախ,4,Ultra,Բենզին,2.5,Բեժ,78000 կմ,Ավտոմատ,Առջևի
692,Mazda, Տեղադրված է՝  15.10.2018, ID: 1846539,6 ,11 000 $,2010,,Սև,4,Սեդան,170,Ձախ,4,Ultra 2.5,Բենզին,2.5,Բեժ,78000 կմ,Ավտոմատ,Առջևի
693,Opel, Տեղադրված է՝  15.10.2018, ID: 1846514,Zafira ,3 250 $,2000,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,151000 կմ,Մեխանիկական,
694,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846475,ES 200 ,32 200 $,2017,,Սպիտակ,,Սեդան,,Ձախ,,2017,Բենզին,,,43000 կմ,Ավտոմատ,
695,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846447,GX 460 ,57 000 $,2017,,Սպիտակ,,Ամենագնաց,,Ձախ,,466,Բենզին,,,82 մղոն,Ավտոմատ,
696,Kia, Տեղադրված է՝  15.10.2018, ID: 1846427,Sorento ,7 000 $,2007,,Սև,,Ամենագնաց,,Ձախ,,EX 3.3,Գազ,,,10 կմ,Ավտոմատ,
697,Opel, Տեղադրված է՝  15.10.2018, ID: 1846418,Zafira ,3 600 $,2001,,Արծաթագույն,5,Սեդան,,Ձախ,4,1.8 ecotec,Բենզին,1.8,,155000 կմ,Մեխանիկական,Առջևի
698,Mitsubishi, Տեղադրված է՝  15.10.2018, ID: 1846397,Colt ,3 100 $,2006,,Սպիտակ,,Հետչբեք,,Աջ,,,Գազ,,,120000 կմ,Վարիատոր,
699,Mitsubishi, Տեղադրված է՝  15.10.2018, ID: 1846378,Pajero ,5 500 $,2001,,Արծաթագույն,3,Ամենագնաց,,Ձախ,6,,Գազ,3.0,,244000 կմ,Ավտոմատ,Լիաքարշակ
700,Mazda, Տեղադրված է՝  15.10.2018, ID: 1846360,MPV ,4 900 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.3,Գազ,,,125000 կմ,Ավտոմատ,
701,Kia, Տեղադրված է՝  15.10.2018, ID: 1846356,Sorento ,5 100 $,2005,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,3.5,,150000 կմ,Ավտոմատ,
702,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846343,GX 460 ,52 500 $,2015,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,51000 կմ,Ավտոմատ,
703,Opel, Տեղադրված է՝  15.10.2018, ID: 1846318,Astra ,2 800 $,2000,,Կապույտ,,Հետչբեք,,Ձախ,,prastoy,Բենզին,,,160000 կմ,Մեխանիկական,
704,Opel, Տեղադրված է՝  15.10.2018, ID: 1846313,Astra ,3 000 $,2000,,Սև,,Հետչբեք,,Ձախ,,prastoy,Բենզին,,,234000 կմ,Մեխանիկական,
705,Kia, Տեղադրված է՝  15.10.2018, ID: 1846312,Forte ,8 900 $,2014,"16""",Այլ գույն,4,Սեդան,147,Ձախ,,Dohc 1.8,Բենզին,1.8,Բեժ,35000 մղոն,Ավտոմատ,Առջևի
706,Mitsubishi, Տեղադրված է՝  15.10.2018, ID: 1846301,Lancer ,4 000 $,2009,"14""",Սպիտակ,,Սեդան,88,Ձախ,,,Բենզին,1.3,,90000 կմ,Մեխանիկական,Առջևի
707,Kia, Տեղադրված է՝  15.10.2018, ID: 1846272,Forte ,6 500 $,2012,,Մոխրագույն,,Սեդան,,Ձախ,,Forte 2.0 DOHC 16V,Բենզին,,,102000 մղոն,Ավտոմատ,
708,Opel, Տեղադրված է՝  15.10.2018, ID: 1846271,Astra ,3 000 $,2002,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,280000 կմ,Մեխանիկական,
709,Opel, Տեղադրված է՝  15.10.2018, ID: 1846253,Astra ,3 000 $,2002,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,280000 կմ,Մեխանիկական,
710,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846235,RX 350 ,17 500 $,2011,,Սև,,Ունիվերսալ,,Ձախ,,2011maqur,Բենզին,,,125000 մղոն,Ավտոմատ,
711,Kia, Տեղադրված է՝  15.10.2018, ID: 1846195,Forte ,7 500 $,2011,,Արծաթագույն,,Սեդան,,Ձախ,,"Kia cerato forte 2,4 L",Բենզին,,,119000 կմ,Ավտոմատ,
712,Opel, Տեղադրված է՝  15.10.2018, ID: 1846141,Zafira ,4 600 $,2005,"16""",Կապույտ,,Ունիվերսալ,124,Ձախ,,,Գազ,1.8,Սև,156000 կմ,Ավտոմատ,Առջևի
713,Mitsubishi, Տեղադրված է՝  15.10.2018, ID: 1846128,Airtrek ,3 400 $,2002,,Արծաթագույն,,Հետչբեք,,Աջ,,,Գազ,,,139000 կմ,Ավտոմատ,
714,Opel, Տեղադրված է՝  15.10.2018, ID: 1846077,Astra ,3 500 $,2000,"15""",Սև,4,Հետչբեք,,Ձախ,4,1.6,Բենզին,1.6,Սև,178000 կմ,Մեխանիկական,Առջևի
715,Land Rover, Տեղադրված է՝  15.10.2018, ID: 1846074,Range Rover Sport ,16 000 $,2009,"20""",Սև,5,Ամենագնաց,510,Ձախ,8,SuperCharged,Բենզին,5.0,Շագանակագույն,198000 կմ,Ավտոմատ,Լիաքարշակ
716,Opel, Տեղադրված է՝  15.10.2018, ID: 1846048,Zafira ,2 550 $,2000,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Գազ,,,365000 կմ,Մեխանիկական,
717,Kia, Տեղադրված է՝  15.10.2018, ID: 1846032,Optima ,9 000 $,2012,"18""",Սև,4,Սեդան,274,Ձախ,4,Kia Optima SXL,Բենզին,2.0,Սև,94000 մղոն,Ավտոմատ,Առջևի
718,Lexus, Տեղադրված է՝  15.10.2018, ID: 1846024,ES 350 ,13 500 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,130000 մղոն,Մեխանիկական,
719,Opel, Տեղադրված է՝  15.10.2018, ID: 1846003,Astra ,3 300 $,2001,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,208000 կմ,Մեխանիկական,
720,Opel, Տեղադրված է՝  15.10.2018, ID: 1845966,Zafira ,3 500 $,2000,,Կանաչ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,1.6,Բենզին,1.6,,170000 կմ,Մեխանիկական,
721,Mitsubishi, Տեղադրված է՝  15.10.2018, ID: 1845958,Grandis ,6 500 $,2007,"17""",Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,165,Աջ,4,MX 2.4,Բենզին,2.4,Սև,140000 կմ,Ավտոմատ,Առջևի
722,Kia, Տեղադրված է՝  15.10.2018, ID: 1845944,Sorento ,6 600 $,2006,,Այլ գույն,,Ամենագնաց,,Ձախ,,4X4,Բենզին,,,116000 մղոն,Ավտոմատ,
