brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Ford, Տեղադրված է՝  15.02.2019, ID: 2018476,Transit ,8 200 $,2010,"16""",Դեղին,4,Մինիվեն / Միկրոավտոբուս,115,Ձախ,4,,Դիզել,2.4,Մոխրագույն,150000 կմ,Մեխանիկական,Ետևի
Ford, Տեղադրված է՝  15.02.2019, ID: 2018461,Fusion ,12 500 $,2013,,Սև,,Սեդան,,Ձախ,,2 turbo,Բենզին,,,52000 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  15.02.2019, ID: 2018460,FX35 ,16 700 $,2011,,Սպիտակ,,Ամենագնաց,,Ձախ,,Limited Edicion,Գազ,,,100000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  15.02.2019, ID: 2018443,Transit ,6 600 $,2005,,Դեղին,,Ֆուրգոն,,Ձախ,,ZADNI VIDUSHI,Դիզել,,,126000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  15.02.2019, ID: 2018437,Transit ,5 600 $,2006,"16""",Արծաթագույն,5,Ֆուրգոն,85,Ձախ,4,KONDICIONER,Դիզել,2.2,,215000 կմ,Մեխանիկական,Առջևի
Ford, Տեղադրված է՝  15.02.2019, ID: 2018424,Transit ,5 600 $,2007,"15""",Արծաթագույն,5,Ֆուրգոն,110,Ձախ,4,ANTERI VICHAK NOR BERVAC,Դիզել,2.2,,196000 կմ,Մեխանիկական,Առջևի
Honda, Տեղադրված է՝  15.02.2019, ID: 2018329,Fit ,2 200 $,2006,,Այլ գույն,,Հետչբեք,,Աջ,,,Գազ,,,226000 կմ,Վարիատոր,
Honda, Տեղադրված է՝  15.02.2019, ID: 2018321,Elysion ,6 000 $,2005,,Արծաթագույն,,Ունիվերսալ,,Աջ,,RR-1,Գազ,,,185000 կմ,Ավտոմատ,
Jaguar, Տեղադրված է՝  15.02.2019, ID: 2018205,S-Type ,4 200 $,2004,"16""",Սպիտակ,4,Սեդան,201,Ձախ,6,,Գազ,2.5,Սպիտակ,175000 կմ,Ավտոմատ,Ետևի
Chrysler, Տեղադրված է՝  15.02.2019, ID: 2018182,Crossfire ,5 300 $,2003,"19""",Արծաթագույն,2,Կուպե,224,Ձախ,6,,Բենզին,3.2,,115000 մղոն,Ավտոմատ,Ետևի
Infiniti, Տեղադրված է՝  15.02.2019, ID: 2018178,G37 ,13 200 $,2012,"18""",Սպիտակ,4,Սեդան,,Ձախ,6,XS REYSTAYLING 11.2011,Բենզին,3.7,Սև,102000 կմ,Ավտոմատ,Լիաքարշակ
Infiniti, Տեղադրված է՝  15.02.2019, ID: 2017983,G37 ,7 500 $,2009,,Մոխրագույն,,Կուպե,,Ձախ,,,Բենզին,,,102000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  15.02.2019, ID: 2017870,FX35 ,14 500 $,2009,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Բենզին,,,154000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  15.02.2019, ID: 2017795,Focus ,6 500 $,2011,,Մոխրագույն,4,Սեդան,160,Ձախ,,S,Բենզին,0.2,Մոխրագույն,61000 մղոն,Ավտոմատ,Առջևի
Jeep, Տեղադրված է՝  15.02.2019, ID: 2017773,Compass ,7 200 $,2008,,Սև,,Սեդան,,Ձախ,,2.4,Գազ,,,100000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  15.02.2019, ID: 2017653,Explorer ,8 200 $,2010,"16""",Սև,5,Ամենագնաց,213,Ձախ,6,"XLT, 4*4, JAPAN, завод.левый рул",Բենզին,4.0,Բեժ,132000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  15.02.2019, ID: 2017573,Elysion ,4 500 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.4,Գազ,,,131500 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  15.02.2019, ID: 2017391,FX35 ,9 300 $,2006,,Սև,,Ամենագնաց,,Ձախ,,3.5,Բենզին,,,110000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  15.02.2019, ID: 2017390,Transit ,9 300 $,2004,,Սպիտակ,,Ունիվերսալ,125,Ձախ,,2.4 kanter,Դիզել,2.4,,125000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  15.02.2019, ID: 2017192,Elysion ,5 800 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Restayling,Բենզին,,,122000 կմ,Ավտոմատ,
